method,pair_name,image_name,tool,role_a,role_b,role_a_path,role_b_path,return_code,elapsed_sec,stdout_log,stderr_log
dct,cover_vs_stego,00099.png,print-diffs,cover,stego,data/baseline/2/results_raw/dct/cover/00099.png,data/baseline/2/results_raw/dct/stego/00099.png,0,0.9125256538391113,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_00099_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_00099_print-diffs_stderr.txt
dct,cover_vs_stego,00199.png,print-diffs,cover,stego,data/baseline/2/results_raw/dct/cover/00199.png,data/baseline/2/results_raw/dct/stego/00199.png,0,0.9307489395141602,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_00199_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_00199_print-diffs_stderr.txt
dct,cover_vs_stego,00299.png,print-diffs,cover,stego,data/baseline/2/results_raw/dct/cover/00299.png,data/baseline/2/results_raw/dct/stego/00299.png,0,0.9058105945587158,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_00299_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_00299_print-diffs_stderr.txt
dct,cover_vs_stego,00399.png,print-diffs,cover,stego,data/baseline/2/results_raw/dct/cover/00399.png,data/baseline/2/results_raw/dct/stego/00399.png,0,0.9740016460418701,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_00399_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_00399_print-diffs_stderr.txt
dct,cover_vs_stego,00499.png,print-diffs,cover,stego,data/baseline/2/results_raw/dct/cover/00499.png,data/baseline/2/results_raw/dct/stego/00499.png,0,0.954416036605835,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_00499_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_00499_print-diffs_stderr.txt
dct,cover_vs_stego,00599.png,print-diffs,cover,stego,data/baseline/2/results_raw/dct/cover/00599.png,data/baseline/2/results_raw/dct/stego/00599.png,0,0.9667026996612549,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_00599_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_00599_print-diffs_stderr.txt
dct,cover_vs_stego,00699.png,print-diffs,cover,stego,data/baseline/2/results_raw/dct/cover/00699.png,data/baseline/2/results_raw/dct/stego/00699.png,0,1.004739761352539,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_00699_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_00699_print-diffs_stderr.txt
dct,cover_vs_stego,00799.png,print-diffs,cover,stego,data/baseline/2/results_raw/dct/cover/00799.png,data/baseline/2/results_raw/dct/stego/00799.png,0,0.8763117790222168,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_00799_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_00799_print-diffs_stderr.txt
dct,cover_vs_stego,00899.png,print-diffs,cover,stego,data/baseline/2/results_raw/dct/cover/00899.png,data/baseline/2/results_raw/dct/stego/00899.png,0,0.9252102375030518,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_00899_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_00899_print-diffs_stderr.txt
dct,cover_vs_stego,00999.png,print-diffs,cover,stego,data/baseline/2/results_raw/dct/cover/00999.png,data/baseline/2/results_raw/dct/stego/00999.png,0,0.9373593330383301,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_00999_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_00999_print-diffs_stderr.txt
dct,cover_vs_stego,01099.png,print-diffs,cover,stego,data/baseline/2/results_raw/dct/cover/01099.png,data/baseline/2/results_raw/dct/stego/01099.png,0,0.9178082942962646,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_01099_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_01099_print-diffs_stderr.txt
dct,cover_vs_stego,01199.png,print-diffs,cover,stego,data/baseline/2/results_raw/dct/cover/01199.png,data/baseline/2/results_raw/dct/stego/01199.png,0,0.8750252723693848,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_01199_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_01199_print-diffs_stderr.txt
dct,cover_vs_stego,01299.png,print-diffs,cover,stego,data/baseline/2/results_raw/dct/cover/01299.png,data/baseline/2/results_raw/dct/stego/01299.png,0,0.9179320335388184,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_01299_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_01299_print-diffs_stderr.txt
dct,cover_vs_stego,01399.png,print-diffs,cover,stego,data/baseline/2/results_raw/dct/cover/01399.png,data/baseline/2/results_raw/dct/stego/01399.png,0,0.8925528526306152,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_01399_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_01399_print-diffs_stderr.txt
dct,cover_vs_stego,01499.png,print-diffs,cover,stego,data/baseline/2/results_raw/dct/cover/01499.png,data/baseline/2/results_raw/dct/stego/01499.png,0,0.9401521682739258,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_01499_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_cover_vs_stego_01499_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00099.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dct/pre_secret/00099.png,data/baseline/2/results_raw/dct/secret/00099.png,0,0.9246463775634766,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_00099_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_00099_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00199.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dct/pre_secret/00199.png,data/baseline/2/results_raw/dct/secret/00199.png,0,0.9363887310028076,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_00199_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_00199_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00299.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dct/pre_secret/00299.png,data/baseline/2/results_raw/dct/secret/00299.png,0,0.951711893081665,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_00299_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_00299_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00399.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dct/pre_secret/00399.png,data/baseline/2/results_raw/dct/secret/00399.png,0,0.9291017055511475,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_00399_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_00399_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00499.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dct/pre_secret/00499.png,data/baseline/2/results_raw/dct/secret/00499.png,0,0.9093155860900879,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_00499_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_00499_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00599.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dct/pre_secret/00599.png,data/baseline/2/results_raw/dct/secret/00599.png,0,0.9144325256347656,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_00599_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_00599_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00699.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dct/pre_secret/00699.png,data/baseline/2/results_raw/dct/secret/00699.png,0,0.887096643447876,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_00699_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_00699_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00799.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dct/pre_secret/00799.png,data/baseline/2/results_raw/dct/secret/00799.png,0,0.9114446640014648,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_00799_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_00799_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00899.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dct/pre_secret/00899.png,data/baseline/2/results_raw/dct/secret/00899.png,0,0.9270801544189453,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_00899_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_00899_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00999.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dct/pre_secret/00999.png,data/baseline/2/results_raw/dct/secret/00999.png,0,0.9197807312011719,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_00999_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_00999_print-diffs_stderr.txt
dct,pre_secret_vs_secret,01099.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dct/pre_secret/01099.png,data/baseline/2/results_raw/dct/secret/01099.png,0,0.9019722938537598,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_01099_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_01099_print-diffs_stderr.txt
dct,pre_secret_vs_secret,01199.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dct/pre_secret/01199.png,data/baseline/2/results_raw/dct/secret/01199.png,0,0.8776061534881592,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_01199_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_01199_print-diffs_stderr.txt
dct,pre_secret_vs_secret,01299.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dct/pre_secret/01299.png,data/baseline/2/results_raw/dct/secret/01299.png,0,0.9515342712402344,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_01299_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_01299_print-diffs_stderr.txt
dct,pre_secret_vs_secret,01399.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dct/pre_secret/01399.png,data/baseline/2/results_raw/dct/secret/01399.png,0,0.8930041790008545,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_01399_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_01399_print-diffs_stderr.txt
dct,pre_secret_vs_secret,01499.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dct/pre_secret/01499.png,data/baseline/2/results_raw/dct/secret/01499.png,0,0.9440670013427734,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_01499_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dct_pre_secret_vs_secret_01499_print-diffs_stderr.txt
dwt,cover_vs_stego,00099.png,print-diffs,cover,stego,data/baseline/2/results_raw/dwt/cover/00099.png,data/baseline/2/results_raw/dwt/stego/00099.png,0,0.9341261386871338,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_00099_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_00099_print-diffs_stderr.txt
dwt,cover_vs_stego,00199.png,print-diffs,cover,stego,data/baseline/2/results_raw/dwt/cover/00199.png,data/baseline/2/results_raw/dwt/stego/00199.png,0,0.8914525508880615,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_00199_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_00199_print-diffs_stderr.txt
dwt,cover_vs_stego,00299.png,print-diffs,cover,stego,data/baseline/2/results_raw/dwt/cover/00299.png,data/baseline/2/results_raw/dwt/stego/00299.png,0,0.963904857635498,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_00299_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_00299_print-diffs_stderr.txt
dwt,cover_vs_stego,00399.png,print-diffs,cover,stego,data/baseline/2/results_raw/dwt/cover/00399.png,data/baseline/2/results_raw/dwt/stego/00399.png,0,0.9378201961517334,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_00399_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_00399_print-diffs_stderr.txt
dwt,cover_vs_stego,00499.png,print-diffs,cover,stego,data/baseline/2/results_raw/dwt/cover/00499.png,data/baseline/2/results_raw/dwt/stego/00499.png,0,0.9216043949127197,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_00499_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_00499_print-diffs_stderr.txt
dwt,cover_vs_stego,00599.png,print-diffs,cover,stego,data/baseline/2/results_raw/dwt/cover/00599.png,data/baseline/2/results_raw/dwt/stego/00599.png,0,0.9176256656646729,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_00599_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_00599_print-diffs_stderr.txt
dwt,cover_vs_stego,00699.png,print-diffs,cover,stego,data/baseline/2/results_raw/dwt/cover/00699.png,data/baseline/2/results_raw/dwt/stego/00699.png,0,0.875863790512085,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_00699_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_00699_print-diffs_stderr.txt
dwt,cover_vs_stego,00799.png,print-diffs,cover,stego,data/baseline/2/results_raw/dwt/cover/00799.png,data/baseline/2/results_raw/dwt/stego/00799.png,0,0.9159092903137207,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_00799_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_00799_print-diffs_stderr.txt
dwt,cover_vs_stego,00899.png,print-diffs,cover,stego,data/baseline/2/results_raw/dwt/cover/00899.png,data/baseline/2/results_raw/dwt/stego/00899.png,0,0.8710410594940186,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_00899_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_00899_print-diffs_stderr.txt
dwt,cover_vs_stego,00999.png,print-diffs,cover,stego,data/baseline/2/results_raw/dwt/cover/00999.png,data/baseline/2/results_raw/dwt/stego/00999.png,0,0.8834881782531738,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_00999_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_00999_print-diffs_stderr.txt
dwt,cover_vs_stego,01099.png,print-diffs,cover,stego,data/baseline/2/results_raw/dwt/cover/01099.png,data/baseline/2/results_raw/dwt/stego/01099.png,0,0.9219052791595459,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_01099_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_01099_print-diffs_stderr.txt
dwt,cover_vs_stego,01199.png,print-diffs,cover,stego,data/baseline/2/results_raw/dwt/cover/01199.png,data/baseline/2/results_raw/dwt/stego/01199.png,0,0.9142968654632568,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_01199_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_01199_print-diffs_stderr.txt
dwt,cover_vs_stego,01299.png,print-diffs,cover,stego,data/baseline/2/results_raw/dwt/cover/01299.png,data/baseline/2/results_raw/dwt/stego/01299.png,0,0.9245882034301758,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_01299_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_01299_print-diffs_stderr.txt
dwt,cover_vs_stego,01399.png,print-diffs,cover,stego,data/baseline/2/results_raw/dwt/cover/01399.png,data/baseline/2/results_raw/dwt/stego/01399.png,0,0.8975663185119629,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_01399_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_01399_print-diffs_stderr.txt
dwt,cover_vs_stego,01499.png,print-diffs,cover,stego,data/baseline/2/results_raw/dwt/cover/01499.png,data/baseline/2/results_raw/dwt/stego/01499.png,0,0.9074056148529053,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_01499_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_cover_vs_stego_01499_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00099.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dwt/pre_secret/00099.png,data/baseline/2/results_raw/dwt/secret/00099.png,0,0.9342741966247559,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00099_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00099_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00199.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dwt/pre_secret/00199.png,data/baseline/2/results_raw/dwt/secret/00199.png,0,0.8304443359375,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00199_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00199_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00299.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dwt/pre_secret/00299.png,data/baseline/2/results_raw/dwt/secret/00299.png,0,0.8856973648071289,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00299_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00299_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00399.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dwt/pre_secret/00399.png,data/baseline/2/results_raw/dwt/secret/00399.png,0,0.8873317241668701,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00399_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00399_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00499.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dwt/pre_secret/00499.png,data/baseline/2/results_raw/dwt/secret/00499.png,0,0.9661343097686768,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00499_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00499_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00599.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dwt/pre_secret/00599.png,data/baseline/2/results_raw/dwt/secret/00599.png,0,0.885634183883667,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00599_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00599_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00699.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dwt/pre_secret/00699.png,data/baseline/2/results_raw/dwt/secret/00699.png,0,0.9376962184906006,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00699_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00699_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00799.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dwt/pre_secret/00799.png,data/baseline/2/results_raw/dwt/secret/00799.png,0,0.8684241771697998,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00799_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00799_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00899.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dwt/pre_secret/00899.png,data/baseline/2/results_raw/dwt/secret/00899.png,0,0.8862760066986084,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00899_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00899_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00999.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dwt/pre_secret/00999.png,data/baseline/2/results_raw/dwt/secret/00999.png,0,0.8953819274902344,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00999_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00999_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,01099.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dwt/pre_secret/01099.png,data/baseline/2/results_raw/dwt/secret/01099.png,0,0.941887378692627,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01099_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01099_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,01199.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dwt/pre_secret/01199.png,data/baseline/2/results_raw/dwt/secret/01199.png,0,0.8771781921386719,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01199_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01199_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,01299.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dwt/pre_secret/01299.png,data/baseline/2/results_raw/dwt/secret/01299.png,0,0.9400229454040527,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01299_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01299_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,01399.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dwt/pre_secret/01399.png,data/baseline/2/results_raw/dwt/secret/01399.png,0,0.8985683917999268,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01399_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01399_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,01499.png,print-diffs,pre_secret,secret,data/baseline/2/results_raw/dwt/pre_secret/01499.png,data/baseline/2/results_raw/dwt/secret/01499.png,0,0.9215383529663086,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01499_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01499_print-diffs_stderr.txt
lsb,cover_vs_stego,00099.png,print-diffs,cover,stego,data/baseline/2/results_raw/lsb/cover/00099.png,data/baseline/2/results_raw/lsb/stego/00099.png,0,0.9404501914978027,data/baseline/2/aletheia_outputs/logs/lsb_cover_vs_stego_00099_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/lsb_cover_vs_stego_00099_print-diffs_stderr.txt
lsb,cover_vs_stego,00199.png,print-diffs,cover,stego,data/baseline/2/results_raw/lsb/cover/00199.png,data/baseline/2/results_raw/lsb/stego/00199.png,0,0.941551923751831,data/baseline/2/aletheia_outputs/logs/lsb_cover_vs_stego_00199_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/lsb_cover_vs_stego_00199_print-diffs_stderr.txt
lsb,cover_vs_stego,00299.png,print-diffs,cover,stego,data/baseline/2/results_raw/lsb/cover/00299.png,data/baseline/2/results_raw/lsb/stego/00299.png,0,0.965498685836792,data/baseline/2/aletheia_outputs/logs/lsb_cover_vs_stego_00299_print-diffs_stdout.txt,data/baseline/2/aletheia_outputs/logs/lsb_cover_vs_stego_00299_print-diffs_stderr.txt
